lowerIncisor_50Hz_X,lowerIncisor_50Hz_Y,lowerIncisor_50Hz_Z,lowerJawAnt_50Hz_X,lowerJawAnt_50Hz_Y,lowerJawAnt_50Hz_Z,LowerRtCanine_50Hz_X,LowerRtCanine_50Hz_Y,LowerRtCanine_50Hz_Z,LowerLeftJaw_50Hz_X,LowerLeftJaw_50Hz_Y,LowerLeftJaw_50Hz_Z,LowerLeftMolar_50Hz_X,LowerLeftMolar_50Hz_Y,LowerLeftMolar_50Hz_Z,SkullIncisor_50Hz_X,SkullIncisor_50Hz_Y,SkullIncisor_50Hz_Z,SkullLeftNasal_50Hz_X,SkullLeftNasal_50Hz_Y,SkullLeftNasal_50Hz_Z,SkullRtNasal_50Hz_X,SkullRtNasal_50Hz_Y,SkullRtNasal_50Hz_Z,SkullLeftCanine_50Hz_X,SkullLeftCanine_50Hz_Y,SkullLeftCanine_50Hz_Z,SkullRtCanine_50Hz_X,SkullRtCanine_50Hz_Y,SkullRtCanine_50Hz_Z
10.219371486,10.5865523542,6.28932203256,10.9571396875,11.4089248634,8.10975746658,10.5487385536,10.3272987789,10.3013088214,14.50301081,10.2835049632,10.6957613567,13.5396947811,9.37846770928,10.2925359836,10.2929754132,8.36933179486,5.50404960641,10.7748696494,5.73365712365,9.01683159622,9.36802388372,6.43898461217,10.0514545386,13.1589858014,8.11481035728,10.5149676518,10.096513195,9.30166527794,11.442497404
10.2767539244,10.6863122121,6.28819728212,11.0168099819,11.4945377539,8.11503957658,10.5941527485,10.3957849139,10.2992366872,14.5498162988,10.3425725171,10.7089536372,13.5813024263,9.44284413838,10.2958514046,10.3354766047,8.38746306638,5.50133411536,10.8095552233,5.74772482568,9.01770078988,9.40249915865,6.44846653056,10.0420140154,13.1858763766,8.1238727993,10.5266469619,10.1246124495,9.31037469318,11.4428572133
10.3238617288,10.7606865103,6.29857287521,11.0676847259,11.5572640461,8.12748594089,10.6336713189,10.4505171593,10.3086507941,14.5847512583,10.3879862317,10.729321429,13.6139008954,9.49229972278,10.3069115178,10.3926313087,8.41828059895,5.49558926633,10.8505236083,5.77723262469,9.01131294209,9.44092405646,6.46996799534,10.0296351642,13.2196970036,8.14125925107,10.537320365,10.1588137653,9.32825011363,11.4403157669
10.3571204701,10.7969851607,6.3208337645,11.1021509327,11.5858189403,8.15034826136,10.6636681483,10.4794372758,10.33129255,14.6061066308,10.409096694,10.7586253034,13.6369403462,9.5161095271,10.3299633947,10.4635243682,8.46941361766,5.48772937243,10.8988305919,5.82199803768,8.99649484182,9.48493246351,6.50702699252,10.014527336,13.2618328093,8.17309314903,10.5447450502,10.2030643302,9.35746736089,11.4355826683
10.3761493047,10.7920343948,6.35170550824,11.1195877251,11.5789578701,8.18219268661,10.6816289343,10.4790197737,10.3649007342,14.6186952098,10.4047151814,10.793544018,13.6532614477,9.51212576726,10.3647516213,10.5429241425,8.542791494,5.47872195713,10.9524377893,5.87816261675,8.97628883266,9.53643457551,6.56005705711,9.99496227107,13.3111083283,8.21772351712,10.548426332,10.2536851125,9.39978306477,11.4309254307
10.3858680441,10.7530954944,6.38705709805,11.1268193478,11.5455488326,8.21655823006,10.6896839205,10.4563454287,10.4039541647,14.6293577503,10.3829232833,10.8283010964,13.6674595489,9.4879514142,10.4055245709,10.6261682149,8.63151199085,5.46970581432,11.0088395313,5.94081956353,8.95443607763,9.5932224084,6.62536559003,9.96986990976,13.3644386017,8.26880513937,10.5499617351,10.3041183988,9.453855298,11.426957368
10.3926958998,10.6958201332,6.42305992069,11.131666343,11.4997033743,8.24677133979,10.6949141783,10.4238911882,10.4420183193,14.6422946178,10.3547141075,10.8597226581,13.6828811835,9.4558788358,10.4451985436,10.7093922397,8.72324749415,5.46147449398,11.0664044965,6.00529210037,8.93255595968,9.64857947618,6.69580538917,9.94221181835,13.4169426582,8.32233166498,10.5520484189,10.3508186403,9.51399051878,11.422232368
10.4026543402,10.6399172153,6.4547350738,11.1398252933,11.4554843552,8.27050434105,10.7050651852,10.393234193,10.4737027956,14.6583576321,10.3293922105,10.8888457886,13.7011390297,9.4267728159,10.4794826503,10.7868297122,8.8068310688,5.45404780274,11.1229429717,6.0670845084,8.91087795203,9.69652140117,6.76206266542,9.91753370168,13.4638835079,8.37680016082,10.5561303432,10.3931819531,9.57202292691,11.415819894
10.4232281483,10.6023008099,6.47664481248,11.1571485568,11.4243064783,8.28910592925,10.7244311413,10.372131484,10.4957245635,14.6786561586,10.3136802621,10.9174351599,13.7239605458,9.40768075962,10.5069360197,10.8522532117,8.87605927976,5.44685279384,11.1747177202,6.12185328992,8.89021022614,9.73653969608,6.81517507082,9.89873385719,13.5038454834,8.42816736763,10.5604347796,10.4311664612,9.62087733785,11.4086327274
10.4607474846,10.5902855914,6.48721326997,11.188732029,11.4132890071,8.30385382485,10.7533659326,10.3642748829,10.5078251803,14.7060682508,10.3112001211,10.9443117752,13.752990582,9.40205604633,10.5274248575,10.9042912464,8.92972639796,5.43943908907,11.2181845327,6.16658159633,8.87206648459,9.77203506552,6.85152805881,9.88398483159,13.5390990356,8.4695453295,10.561363084,10.4653718346,9.65724049954,11.4019266477
10.5130345405,10.6000804643,6.49077230398,11.2328996834,11.4228245044,8.31456619659,10.7896213777,10.3696974593,10.5130915805,14.7412211546,10.3210178728,10.9660796805,13.7869415506,9.40954250419,10.5422565513,10.9477533511,8.97062079337,5.43216897767,11.2530365294,6.20116402403,8.85746133084,9.80533241158,6.87636686709,9.86998037824,13.5723932006,8.49756262025,10.5578684677,10.4974631907,9.68195951106,11.3957853748
10.5688907843,10.6221738536,6.49334758508,11.280186391,11.4461851959,8.32152748443,10.8292752514,10.3854205642,10.5162354569,14.7796939296,10.337822293,10.9808977338,13.8214897734,9.42604902536,10.5544068938,10.9881964232,9.00435881972,5.42605692126,11.2831267594,6.2283352386,8.84643634202,9.83612452186,6.89982324936,9.85572444719,13.6043590136,8.51678170132,10.5536135471,10.528323507,9.69920736161,11.3897262554
10.6179890424,10.6483996325,6.49711767175,11.3220224534,11.473940542,8.32682117936,10.8681298,10.4063620374,10.5201666714,14.8161607066,10.3554935757,10.9906522567,13.8539064246,9.44625925132,10.5664457708,11.0270742572,9.03699485116,5.42174900277,11.3133221787,6.25207488347,8.83833021117,9.86391355081,6.92779561797,9.84285113127,13.6340014623,8.53582883736,10.553316978,10.5568402698,9.71529572722,11.3839761291
10.6594814517,10.6748814597,6.5002727116,11.3585192554,11.5001090416,8.33270553905,10.9041075847,10.4268229798,10.5240115427,14.8494569774,10.3713393429,10.9995488016,13.8859462384,9.46704362908,10.5781432773,11.0638097542,9.07178681522,5.41885673011,11.3448098123,6.27644257055,8.83178129522,9.8896598828,6.95773985696,9.83290729486,13.660462638,8.55962126185,10.5572722482,10.581868496,9.73589447019,11.3793700632
10.6997406672,10.7008463591,6.50138051024,11.3950182303,11.5243696123,8.33941367796,10.9380461551,10.4434787843,10.5251865099,14.8809929417,10.3869646309,11.0110848996,13.9203629377,9.48808350026,10.587223499,11.1001847661,9.10762378927,5.41648332415,11.37428567,6.30460874893,8.82517653913,9.91497338123,6.98380518297,9.82470573375,13.6842604381,8.58617991148,10.5612395661,10.6042058707,9.76211191001,11.3763114989
10.7436161854,10.726743136,6.50176183133,11.4331771928,11.5490953212,8.34541231419,10.9713856419,10.4580421483,10.5233166384,14.9106120056,10.4054978127,11.0257436204,13.9564048396,9.50956145825,10.5926577961,11.1391882632,9.1410703252,5.4141231876,11.3988400067,6.33680730896,8.81819726731,9.94100971351,7.0042775107,9.81529673756,13.7074090585,8.61040259431,10.5622020848,10.6255321554,9.78965482334,11.3743128707
10.7891409595,10.7532723669,6.50303445484,11.4692825085,11.5750543926,8.3493888795,11.00395745,10.4752134864,10.5209508941,14.9375823914,10.4280489296,11.0404748786,13.9904710897,9.53065270952,10.5962853344,11.1801616065,9.17037216203,5.41175013578,11.4208559995,6.36914608449,8.81219614476,9.96802758815,7.02286282963,9.80403494439,13.731584199,8.63008535033,10.5623445802,10.6466630018,9.81317123043,11.3723592171
10.8299371663,10.7807646741,6.50407342321,11.5007222999,11.5999163069,8.35102933366,11.0346006896,10.4968313995,10.5201578681,14.9636149793,10.4520980709,11.0508424017,14.0197134339,9.55042925583,10.6005739577,11.2182508911,9.19713742411,5.40934157488,11.4457548073,6.39605432988,8.80789529319,9.99518342802,7.04376723232,9.79379225298,13.7557737818,8.64778105915,10.5659020119,10.6677952391,9.83136000852,11.3696632448
10.8620341015,10.8086896427,6.50200466267,11.5300288263,11.6204815697,8.34991923589,11.062191025,10.5194372997,10.5196023266,14.99066612,10.4731030441,11.054854198,14.0439769777,9.56857110341,10.605329908,11.2493619984,9.22376949609,5.40679834047,11.4747508307,6.41471124242,8.80377368881,10.0207296763,7.06695938136,9.78675988,13.7772859969,8.66658691033,10.5733504316,10.6889810793,9.84714744453,11.3664683372
10.8880003338,10.8357838797,6.49540104675,11.5606763865,11.6361003688,8.344963681,11.0853278978,10.5381805037,10.5157498248,15.0167252881,10.4882414991,11.0543899709,14.0653842706,9.5846713029,10.607472422,11.2743359428,9.24961441225,5.40409148137,11.5031145131,6.42700259311,8.79810292834,10.0427912335,7.0886133741,9.78100706236,13.7957574602,8.68551770229,10.5805699173,10.7092005956,9.86325191225,11.3637916736
10.9141380114,10.8604694905,6.48475964348,11.5914591342,11.6495369411,8.33564907245,11.1033535602,10.5517380414,10.5062908121,15.0375029601,10.4987052329,11.0521516014,14.086215074,9.59843856547,10.6039996222,11.298042138,9.27039593284,5.40089906293,11.5268454999,6.43734857555,8.7912624834,10.0605534842,7.10522820313,9.77296003516,13.814196532,8.70090154181,10.5833437334,10.7265493149,9.8786677918,11.3616103302
10.9444362895,10.8808166895,6.47015160651,11.6180876824,11.6641270618,8.32283709661,11.118521487,10.5628810971,10.4913666042,15.0521892696,10.5081231406,11.0480474816,14.1066472085,9.61079691074,10.5944500525,11.324649292,9.28208512966,5.39632552387,11.5472982793,6.44874267295,8.78439634971,10.0752534375,7.11592980011,9.76193883921,13.8346875217,8.71121998364,10.5810433991,10.740743248,9.88988679935,11.3579607655
10.9778441433,10.8949719171,6.45052761551,11.6392088919,11.6803079697,8.30728551136,11.1344701741,10.5748984474,10.4716845577,15.06482694,10.5190597516,11.0396541474,14.1252150778,9.6228951176,10.580315563,11.3533844449,9.28529163447,5.38970754184,11.5671611493,6.46029074368,8.7772865445,10.0896926379,7.12123211036,9.75078165096,13.8547860008,8.71781991494,10.5757731001,10.7539436753,9.89490336077,11.3511802626
11.0097474985,10.903196091,6.42607382412,11.6574041873,11.6953441246,8.2883219427,11.1515108902,10.5878788199,10.4471636679,15.0794762854,10.5312584716,11.0255312578,14.1412150098,9.63415519564,10.5628274909,11.3791391291,9.28488724467,5.38161053897,11.5855861555,6.46799370181,8.76973017653,10.1062549697,7.12161913905,9.74247473399,13.8702137476,8.72124445689,10.5694938856,10.7677967871,9.89502822278,11.3423852959
11.0350065989,10.9091155378,6.39944960246,11.6744097825,11.7063020083,8.26498814304,11.1660674675,10.5988464742,10.4185808079,15.0958013526,10.5425656139,11.0067920482,14.1551366058,9.64345298785,10.5421375014,11.3975431526,9.28442988958,5.37341156735,11.5997670734,6.46814077946,8.76368011411,10.1252712475,7.11765078141,9.73681026571,13.8799675256,8.71997262546,10.5629986314,10.7809758066,9.89270168966,11.3339451698
11.0516969871,10.9168097058,6.37324248142,11.688963336,11.7128308843,8.2377410571,11.1761021209,10.6055537485,10.3892765461,15.110360443,10.5509333768,10.9858589952,14.1672311099,9.65167903152,10.5187649328,11.4086297311,9.28145166459,5.36583315369,11.6087862298,6.46022992439,8.76117903101,10.1445751167,7.10993817791,9.73062858562,13.886417088,8.71372557132,10.5568271098,10.7905450337,9.88873350961,11.3259302415
11.0633143888,10.9262327994,6.34743847219,11.7003614773,11.7169505322,8.20860701249,11.1845836909,10.6091056429,10.3631489385,15.1209352426,10.5559008609,10.9649190521,14.177337215,9.66056931933,10.4950070763,11.4156952965,9.26954797143,5.35810487466,11.6146205522,6.4463771161,8.760537742,10.1600929441,7.0987720884,9.72178436066,13.891549851,8.70540182044,10.5515462264,10.7948040483,9.88217629921,11.3160421043
11.0753728937,10.9333107541,6.32108002531,11.7108602343,11.7206505999,8.18064504,11.1951742996,10.6122437842,10.3410346245,15.1281030472,10.5585406859,10.9451944779,14.185566281,9.66942883995,10.4737037711,11.4221223758,9.24546577378,5.34864061897,11.6210681219,6.42836297912,8.75720035922,10.1682626761,7.08456861741,9.71227359902,13.8961280877,8.69743106516,10.5465870553,10.7947663781,9.87160415286,11.3030749802
11.0888491074,10.9350933299,6.29546847379,11.7221840284,11.7242898355,8.15720912374,11.2059140572,10.6160232507,10.320848597,15.1333803802,10.5600766113,10.9265407463,14.1918505978,9.67547274433,10.4555336028,11.4290553312,9.21318162768,5.33679743483,11.6310278343,6.40648184675,8.74895648681,10.1692939564,7.06813747382,9.70603555491,13.9014645116,8.68756016499,10.5399136418,10.7937453685,9.85603373954,11.2888399799
11.0990525377,10.933365873,6.27366759335,11.7318286632,11.727037281,8.14015983715,11.2108006973,10.6191324852,10.3014033028,15.1375006702,10.5611504702,10.9080233402,14.1955283995,9.67736220445,10.4388033298,11.4345185676,9.18019662642,5.32413942238,11.642854237,6.38119723875,8.73862726388,10.1673174957,7.04956821626,9.7039634205,13.9085989337,8.67117905127,10.5300366356,10.7948950842,9.83617457463,11.2764010779
11.1017392562,10.9327538909,6.25701499054,11.7360933633,11.7281687209,8.12814087063,11.2084473481,10.6201727495,10.283962441,15.1403185769,10.5625505943,10.8897226504,14.1964822747,9.67669659692,10.4222953612,11.4349824252,9.15021847231,5.31350474202,11.6508854192,6.35435630627,8.73095738504,10.166644738,7.02744341317,9.70282578798,13.9160188625,8.647925008,10.5179480033,10.7982562219,9.81529316249,11.2672401721
11.0980450295,10.9363076933,6.2439689863,11.7359199749,11.7282150837,8.1175809846,11.2057052783,10.6199039567,10.269469311,15.1414543219,10.5652385898,10.8736078655,14.1961743903,9.6760859323,10.4069642469,11.4291132766,9.12034434362,5.30623734589,11.6515445996,6.32789441211,8.7279759932,10.1687108982,7.00025331451,9.69945211217,13.9205284824,8.62334527535,10.5060950153,10.8009312221,9.79693444456,11.260137011
11.0919097229,10.9428193978,6.23291600255,11.7359412745,11.7289728655,8.10637296016,11.2096112766,10.6206562701,10.25695831,15.1410498992,10.568675084,10.8618613818,14.1965306862,9.67669685395,10.3941830459,11.4201324866,9.08557005956,5.30055277627,11.6473743147,6.30201336496,8.72796291609,10.172554867,6.9688567517,9.69456104137,13.9203549926,8.6027210258,10.4958383476,10.8007529363,9.7808140857,11.2524439432
11.0841034924,10.9464243134,6.22493058053,11.7367758759,11.7304326094,8.09639560265,11.2170042576,10.6226303577,10.2466797425,15.1396413,10.5697460204,10.8545169159,14.1973899012,9.67678482803,10.3839183975,11.4140005497,9.0456270995,5.29345865204,11.6436736786,6.27593076967,8.72793382188,10.1765318562,6.93750259009,9.69128348341,13.9169073569,8.58515341568,10.4869149902,10.7991601462,9.76282911827,11.2424611408
11.0707191114,10.9372177409,6.22307813236,11.7312707308,11.7259973129,8.09173231821,11.2156983414,10.6200841264,10.2427896272,15.1364279161,10.5634200932,10.8495184791,14.1951699335,9.67084544466,10.376244519,11.4151934554,9.00709681654,5.28434432473,11.6429776266,6.2509939818,8.72626644029,10.1790748446,6.9122606151,9.69030634915,13.9142868787,8.56628330252,10.4790739531,10.8001798904,9.74083133254,11.2304470272
11.0473808866,10.9040302349,6.22961638031,11.7108682648,11.7030250622,8.09454379012,11.1975649134,10.6021956625,10.2498915155,15.1281598798,10.5440154903,10.8453259096,14.184912079,9.65085668541,10.3737657156,11.4238895892,8.97849813041,5.27555901754,11.644425516,6.23168644187,8.72328658753,10.1795259897,6.89746688817,9.68825142011,13.9167891404,8.54618426014,10.4728702749,10.8066724762,9.71907324507,11.2177625274
11.0136475018,10.8415544285,6.2440987305,11.6751774691,11.6526804144,8.1030729207,11.1686009498,10.5608206519,10.2669881241,15.1117503498,10.5080111714,10.842636054,14.1648200077,9.6117228986,10.3801848972,11.4361135437,8.96271084522,5.26904138603,11.6471494252,6.22135451599,8.72004080709,10.1794750909,6.89225687967,9.68205638518,13.925475952,8.53076299427,10.468351704,10.8172216808,9.70447165806,11.2062288274
10.9738609211,10.7578970153,6.26307128968,11.6339526799,11.5808344225,8.11296998271,11.1432267914,10.5000043184,10.2870368218,15.0888133122,10.4591001098,10.8426519632,14.1390290752,9.55775709552,10.3954981163,11.4458753357,8.95383675539,5.2638320313,11.6517760152,6.21698429205,8.71713398748,10.1820984949,6.89012031227,9.67370933489,13.9370086201,8.52352751595,10.4640433304,10.8267537715,9.6984171533,11.197960098
10.9357431159,10.6727846906,6.28104852497,11.5997346185,11.5066752087,8.11998924361,11.1290267921,10.4366959109,10.3029417241,15.0659154152,10.4096833529,10.8443023571,14.1153278099,9.50243035322,10.4136571754,11.4482850781,8.94154980337,5.25801015335,11.6579671196,6.21028777914,8.71518374887,10.1884072907,6.88278967299,9.66866933057,13.946437019,8.51913479754,10.4582656677,10.8306776289,9.6943877781,11.1938742683
10.9075991504,10.604273832,6.29329582857,11.5790197277,11.4481659659,8.12240783648,11.1206103375,10.3887320718,10.3126792006,15.0490789228,10.3728379244,10.84483059,14.0997953783,9.45923267436,10.426472621,11.4424922191,8.91874749552,5.25188656599,11.6625173391,6.19464668274,8.71569091976,10.1945971955,6.8656696973,9.67011484299,13.9510864065,8.50856208538,10.4508924711,10.828350217,9.68437965244,11.1921201809
10.8936112131,10.556491856,6.29912884686,11.5697094448,11.4093276863,8.12179101421,11.1093905595,10.3609944221,10.3186293754,15.0393419403,10.3512800078,10.8433698567,14.0934272899,9.43222291279,10.4304680644,11.4320681785,8.88544108175,5.2477780439,11.6621406404,6.17004574075,8.72006248478,10.1950950144,6.84005925839,9.67662638197,13.9515666258,8.48922174078,10.4430663943,10.8227094309,9.66604716605,11.189707075
10.8904845554,10.5211512258,6.30185630372,11.5653720712,11.3820151411,8.12115980217,11.0952582365,10.3440965517,10.32365214,15.0343701293,10.3368080169,10.8423906875,14.093207673,9.41560608823,10.4295696386,11.4217741037,8.84647530408,5.24721879587,11.6577093948,6.1413156052,8.72773478358,10.1888069569,6.81069467666,9.68508497121,13.9495369405,8.4665876911,10.4361806212,10.8174367976,9.64283613183,11.1861840933
10.8899618504,10.4890928162,6.30472630055,11.5610249196,11.3572464342,8.12235181161,11.0853524143,10.3255108385,10.3285883982,15.0323196459,10.3211325424,10.8447657071,14.095473744,9.40094399179,10.4305735992,11.4135780316,8.80715412881,5.24971858789,11.6538196214,6.1129236272,8.7363735971,10.1811610091,6.78164704354,9.69360375168,13.945460513,8.44650871033,10.4320652796,10.8143565797,9.61914472631,11.1843059685
10.8855676501,10.4575687928,6.30799658655,11.5553793162,11.3320340608,8.12538403649,11.083951247,10.3001327562,10.3327431589,15.0327244739,10.3040341262,10.8502945055,14.0980846715,9.38350661677,10.4363439251,11.4061365527,8.77103895103,5.25392632558,11.6541834208,6.08596876737,8.74403545134,10.1791630435,6.75417537179,9.70136061063,13.9391390378,8.4294597327,10.4327711059,10.8125517352,9.59696756184,11.1863366844
10.8772234801,10.4276304799,6.31065055856,11.5494815935,11.3068378681,8.12945182066,11.0879163212,10.2713947432,10.335904241,15.0350131024,10.289631606,10.8558244736,14.1004811907,9.36353646445,10.4442037375,11.3982444085,8.73946519441,5.25880389131,11.6589969964,6.05923202782,8.75048907358,10.1848348146,6.72738454394,9.70783647617,13.9320208512,8.41281020132,10.4386433326,10.8100006508,9.57607252648,11.1908771264
10.869961573,10.3990526722,6.31321877151,11.5450933165,11.280876002,8.13341436148,11.0917809962,10.2454386932,10.3393728312,15.03767095,10.2784196816,10.8583662639,14.1032602595,9.3440793745,10.450368318,11.3916870672,8.71117244382,5.26377081231,11.6665891507,6.03193559827,8.75699531935,10.1940159548,6.70019054282,9.71373052235,13.9275105596,8.39556320266,10.4474992875,10.806453996,9.55552267667,11.1947026131
10.8686381084,10.3697117055,6.31705240809,11.5437873557,11.2522751357,8.13588871232,11.0936898176,10.2248404626,10.3444619931,15.0386191241,10.266880513,10.8579866718,14.1078763841,9.32731736455,10.454053221,11.3893808713,8.68297305553,5.26879046799,11.6755367037,6.00503851949,8.76569713296,10.2012191689,6.67266628862,9.72148557756,13.9277244969,8.37913637297,10.4568327811,10.803935704,9.5345650594,11.1972959862
10.8739092164,10.3374875294,6.32142455535,11.5455650861,11.2210124711,8.13606292132,11.0951720004,10.2059680851,10.350060614,15.0364496761,10.2532644881,10.8579416185,14.1151214627,9.31156438727,10.4567172189,11.3913808469,8.6519567947,5.27457952191,11.6847150045,5.97988063382,8.7781484524,10.2047744237,6.6456562573,9.73319655368,13.9307839014,8.36484509383,10.4657713234,10.803895217,9.51260446333,11.2018277691
10.8831149589,10.3007622578,6.32305122982,11.5485530419,11.188667957,8.13415166253,11.0976018394,10.1816727129,10.352750723,15.0326527657,10.2390781776,10.8612382514,14.1231867543,9.29252994724,10.4591912377,11.3946502441,8.61726569577,5.28204162858,11.6933193515,5.9558229369,8.79305126642,10.2073684011,6.61911192827,9.74802496546,13.9333107426,8.3517467732,10.4740062592,10.8049997078,9.48898334448,11.2108223186
10.8941863134,10.258286876,6.31892458041,11.5515210491,11.1551296057,8.1300686294,11.1010976255,10.1478058455,10.3497974011,15.032054714,10.2246997127,10.8664037156,14.1289197625,9.26845431009,10.4610027869,11.3967906494,8.57985452541,5.29097316092,11.7018291231,5.92993297208,8.80665760877,10.2129576978,6.59114818999,9.76260203518,13.9349506905,8.33669826321,10.4806198284,10.8047708327,9.46321101981,11.2219191951
10.9071083278,10.2104631219,6.30901136744,11.556034353,11.1181520846,8.12189640105,11.1058981857,10.1076944171,10.3410855786,15.038021508,10.207795481,10.867833576,14.1320531465,9.24272777416,10.4611984596,11.3982333605,8.54075571341,5.29952983463,11.7117048065,5.8994912975,8.81699913257,10.2236490855,6.55938907869,9.77418436507,13.9379052324,8.31678064761,10.4855535086,10.8027082938,9.43527175593,11.2295834628
10.9213030666,10.1605217143,6.29580047766,11.5647179716,11.0772466682,8.10711272743,11.1125276886,10.0692536725,10.3278288011,15.0474964827,10.1871800023,10.8614319978,14.1363869083,9.2201144985,10.4582059216,11.4005662732,8.49953085465,5.30553089631,11.7236754322,5.86431820634,8.82640865057,10.2383635397,6.52325552535,9.78299783456,13.942797213,8.29220672694,10.4905935178,10.8007211877,9.40512394028,11.2311519161
10.9342583148,10.112700883,6.28133568379,11.5775557546,11.035960326,8.08611145759,11.1204207677,10.0370692044,10.3109856692,15.0547114403,10.1649848881,10.848854605,14.1451462796,9.20114882816,10.4499935932,11.4046134609,8.45443898477,5.30841401011,11.7372511251,5.82630853281,8.83817880939,10.2537821226,6.48405360166,9.79110721849,13.9480764218,8.26613546571,10.4971228616,10.8008132166,9.37178031988,11.2294581566
10.9449943297,10.0687072983,6.26523447964,11.5906084051,10.9985499826,8.06345529108,11.127877444,10.0082420024,10.2920611869,15.0595418287,10.1438908975,10.83511598,14.1567852431,9.18172910301,10.4363872932,11.4109052251,8.40407606534,5.30952253849,11.7521127394,5.78732826343,8.85199230079,10.2673926828,6.44253360098,9.79923858936,13.9530518081,8.24075155479,10.5041095732,10.8035059567,9.3337757637,11.2285214891
10.9564737274,10.0273567245,6.24640626809,11.5990695579,10.9653261523,8.04423411197,11.1338665961,9.97692344251,10.2740011226,15.0674021075,10.124527644,10.8232695716,14.1675213169,9.15847572721,10.4209468037,11.4204882006,8.34869323598,5.31047934188,11.7693895389,5.74758513016,8.86443547696,10.2803500654,6.39754555396,9.80581211225,13.9589180288,8.21429193877,10.5095856695,10.8084943144,9.29118423192,11.2284776903
10.9711667673,9.9882056117,6.22654681756,11.6021766292,10.9329902362,8.02962262216,11.1394623388,9.94169796396,10.2593545434,15.0803048514,10.106361532,10.8130785243,14.1766021521,9.13335339809,10.4088505086,11.4342499279,8.29031862895,5.31180653792,11.7910059532,5.70531651996,8.87325820305,10.2967237614,6.34800229241,9.80964697311,13.9671319248,8.18336615063,10.5128324057,10.8155046174,9.24631379161,11.226648227
10.9861920773,9.95353403494,6.2102978388,11.6043350926,10.8994791499,8.01736998706,11.1473553773,9.90654600717,10.2479764482,15.0926915771,10.0894577884,10.8039321365,14.1864752044,9.1117699063,10.4024345571,11.4522653566,8.23193446203,5.31309056136,11.8175977299,5.65860735528,8.8795894487,10.3190840436,6.29525023525,9.81227371929,13.9784865575,8.1479491022,10.5141319407,10.8242341563,9.20166064005,11.2222111871
10.9970642028,9.92517847221,6.20090126578,11.6102660591,10.8667453709,8.00616661598,11.1591913348,9.87531861863,10.2381601083,15.0982768756,10.0745859239,10.7965719597,14.1987849256,9.09625147874,10.3995496844,11.4742703158,8.17570142333,5.3136853894,11.8478041633,5.60844333774,8.88607936822,10.3458018345,6.24229462005,9.81594110788,13.9933724865,8.1121724653,10.5138012764,10.8345924577,9.15810582326,11.2174014781
11.0050846448,9.90071465327,6.19672605841,11.6199876356,10.8378796352,7.99753430713,11.1726894329,9.8479383127,10.2298209755,15.0982803048,10.062144507,10.7915894618,14.2128262129,9.08349153785,10.3966412818,11.5000068376,8.12110572568,5.31294126614,11.8799721401,5.55903845823,8.89380664325,10.3739539289,6.19115697885,9.8200970523,14.0117935114,8.07944443746,10.512664197,10.8471923461,9.11542770282,11.214360689
11.0165253936,9.87499314148,6.19321627389,11.630198142,10.8130186459,7.9928820017,11.183125304,9.8223320764,10.2246589243,15.1001477612,10.0514216339,10.7882812565,14.2273021588,9.06858212546,10.3927798767,11.5289334297,8.06535496376,5.31042229083,11.9135577661,5.5138215897,8.90134249145,10.4029357324,6.14209348547,9.8222733119,14.033365385,8.04837788088,10.5123693522,10.8628740092,9.07274697675,11.2124137168
11.0347046153,9.84574154218,6.18749221407,11.6396975788,10.7899940708,7.99042704583,11.1894797745,9.79781734501,10.2227217915,15.1090010764,10.0414758827,10.7860915018,14.2413541454,9.05115529285,10.3899358639,11.5603928931,8.00637692936,5.30659137188,11.9488131728,5.47151191751,8.90666321345,10.4330100921,6.09477454518,9.82257429342,14.0579842153,8.01490102467,10.5139050125,10.8818946493,9.02792038341,11.2087926778
11.0566497023,9.81574927613,6.18011479871,11.6507855248,10.7680397288,7.98673174887,11.1969732853,9.77518755136,10.2208924995,15.1229882242,10.0328638941,10.7859415343,14.2543275955,9.03556604877,10.3897591145,11.594342977,7.94521272053,5.30309281306,11.9866465319,5.42732766393,8.90946634326,10.4632393711,6.04838636077,9.82415418322,14.0860458248,7.97775402761,10.516343342,10.9037792189,8.97903719212,11.2017746163
11.0773218041,9.78734111675,6.17362574616,11.664679511,10.7472203535,7.98112729027,11.2107695252,9.75345872452,10.2164513364,15.1369903806,10.0266120238,10.7890066727,14.2663572138,9.02436095162,10.3915937771,11.6316432504,7.88544572472,5.30134650709,12.0289082694,5.37860339472,8.91097140476,10.4946608717,6.00082680968,9.82774637868,14.1172039859,7.94073740643,10.5181319036,10.9274388028,8.92803139412,11.192751812
11.093666047,9.75464055852,6.1712470295,11.6780144705,10.7223162543,7.97731637733,11.2290104596,9.72661062918,10.211351674,15.1479854195,10.0194484137,10.7949746641,14.278910258,9.01223478928,10.3945339323,11.6736260753,7.83126893725,5.30021958229,12.0773402957,5.32900353732,8.91184243159,10.5329823063,5.95065542278,9.82867653339,14.1496100068,7.90946249168,10.51917698,10.9518433972,8.88101526477,11.1841226338
